object_idx,pixel_u_left,pixel_u_right,pixel_v,world_left_x_mm,world_left_y_mm,world_right_x_mm,world_right_y_mm,depth_mm,distance_mm,bev_left_col,bev_left_row,bev_right_col,bev_right_row,depth_meters,distance_meters
0,268,282,220,-3138.9126151438527,29846.76406895629,-2293.820757220508,29846.76406895629,29.84676406895629,29.970118007137387,164,0,206,0
1,332,345,219,765.7857762564398,31557.489967508147,1595.387033867583,31557.489967508147,31.557489967508147,31.579565502223023,358,0,399,0
2,491,526,222,9314.546410072786,26926.31271246599,11221.032517397623,26926.31271246599,26.926312712465993,28.81759561034021,639,0,639,0
3,504,543,227,8056.493387071349,21630.381497183378,9764.1197028093,21630.381497183378,21.63038149718338,23.393737761172314,639,0,639,0
4,597,626,244,7275.712736045866,12947.74885055289,8037.429953899044,12947.74885055289,12.947748850552891,15.042183520275474,639,0,639,0
